OpFlag	BusinessEntityID	PhoneNumber	PhoneNumberTypeID	ModifiedDate
V	19817	128-555-0157	1	2014-05-05 00:00:00
V	19818	202-555-0117	2	2014-06-17 00:00:00
V	19819	1 (11) 500 555-0120	2	2013-07-13 00:00:00
V	19820	939-555-0130	2	2012-01-15 00:00:00
V	19821	894-555-0182	2	2012-07-13 00:00:00
V	19822	1 (11) 500 555-0189	1	2011-07-20 00:00:00
V	19823	1 (11) 500 555-0129	2	2012-05-18 00:00:00
V	19824	411-555-0117	2	2013-09-29 00:00:00
V	19825	577-555-0118	2	2013-08-16 00:00:00
V	19826	494-555-0154	2	2013-09-14 00:00:00
V	19827	188-555-0118	2	2011-11-29 00:00:00
V	19828	1 (11) 500 555-0176	2	2014-03-08 00:00:00
V	19829	1 (11) 500 555-0197	2	2013-05-16 00:00:00
V	19830	1 (11) 500 555-0115	1	2014-04-11 00:00:00
V	19831	1 (11) 500 555-0191	2	2013-12-19 00:00:00
V	19832	1 (11) 500 555-0129	2	2013-08-30 00:00:00
V	19833	366-555-0155	1	2014-06-07 00:00:00
V	19834	1 (11) 500 555-0168	1	2014-05-12 00:00:00
V	19835	1 (11) 500 555-0146	2	2013-09-06 00:00:00
V	19836	1 (11) 500 555-0178	2	2014-02-24 00:00:00
V	19837	745-555-0111	2	2013-09-05 00:00:00
V	19838	1 (11) 500 555-0159	1	2013-10-29 00:00:00
V	19839	1 (11) 500 555-0162	1	2012-04-16 00:00:00
V	19840	1 (11) 500 555-0135	2	2011-10-20 00:00:00
V	19841	306-555-0119	2	2014-01-27 00:00:00
V	19842	1 (11) 500 555-0119	1	2013-12-30 00:00:00
V	19843	1 (11) 500 555-0157	1	2014-04-29 00:00:00
V	19844	178-555-0156	1	2013-06-09 00:00:00
V	19845	141-555-0122	1	2011-11-11 00:00:00
V	19846	183-555-0118	1	2014-02-10 00:00:00
V	19847	1 (11) 500 555-0145	1	2013-12-19 00:00:00
V	19848	857-555-0115	1	2013-06-27 00:00:00
V	19849	182-555-0195	1	2013-07-04 00:00:00
V	19850	1 (11) 500 555-0113	2	2014-04-03 00:00:00
V	19851	1 (11) 500 555-0141	2	2014-03-25 00:00:00
V	19852	213-555-0117	2	2013-12-13 00:00:00
V	19853	847-555-0156	2	2013-07-25 00:00:00
V	19854	864-555-0171	2	2014-03-27 00:00:00
V	19855	1 (11) 500 555-0180	1	2013-06-21 00:00:00
V	19856	911-555-0187	1	2013-07-10 00:00:00
V	19857	492-555-0159	1	2013-09-03 00:00:00
V	19858	1 (11) 500 555-0184	2	2014-04-16 00:00:00
V	19859	620-555-0130	1	2014-01-05 00:00:00
V	19860	1 (11) 500 555-0198	2	2014-02-28 00:00:00
V	19861	139-555-0182	2	2014-05-09 00:00:00
V	19862	832-555-0192	2	2014-04-04 00:00:00
V	19863	1 (11) 500 555-0126	2	2012-05-22 00:00:00
V	19864	1 (11) 500 555-0192	1	2013-05-31 00:00:00
V	19865	737-555-0178	1	2014-03-31 00:00:00
V	19866	617-555-0161	1	2012-11-26 00:00:00
V	19867	1 (11) 500 555-0150	1	2011-08-23 00:00:00
V	19868	1 (11) 500 555-0157	2	2013-02-25 00:00:00
V	19869	131-555-0177	2	2013-09-12 00:00:00
V	19870	1 (11) 500 555-0113	1	2011-07-09 00:00:00
V	19871	122-555-0136	1	2014-03-21 00:00:00
V	19872	1 (11) 500 555-0158	1	2014-04-26 00:00:00
V	19873	113-555-0177	1	2013-12-19 00:00:00
V	19874	617-555-0190	1	2014-06-30 00:00:00
V	19875	140-555-0118	2	2012-04-22 00:00:00
V	19876	519-555-0199	2	2013-09-26 00:00:00
V	19877	1 (11) 500 555-0177	2	2013-11-27 00:00:00
V	19878	1 (11) 500 555-0125	1	2013-07-13 00:00:00
V	19879	253-555-0162	2	2013-06-25 00:00:00
V	19880	1 (11) 500 555-0112	1	2011-10-30 00:00:00
V	19881	1 (11) 500 555-0138	1	2013-09-26 00:00:00
V	19882	358-555-0129	2	2013-09-04 00:00:00
V	19883	1 (11) 500 555-0133	1	2012-11-10 00:00:00
V	19884	1 (11) 500 555-0179	1	2013-05-04 00:00:00
V	19885	954-555-0133	2	2014-02-08 00:00:00
V	19886	1 (11) 500 555-0146	1	2013-09-04 00:00:00
V	19887	755-555-0149	1	2014-01-04 00:00:00
V	19888	853-555-0167	2	2012-02-07 00:00:00
V	19889	792-555-0139	1	2014-05-02 00:00:00
V	19890	286-555-0142	2	2013-11-26 00:00:00
V	19891	1 (11) 500 555-0175	1	2013-08-17 00:00:00
V	19892	110-555-0150	2	2013-10-21 00:00:00
V	19893	1 (11) 500 555-0150	2	2013-08-01 00:00:00
V	19894	961-555-0186	1	2013-11-26 00:00:00
V	19895	1 (11) 500 555-0135	2	2012-07-26 00:00:00
V	19896	1 (11) 500 555-0185	2	2013-08-12 00:00:00
V	19897	454-555-0153	1	2013-07-24 00:00:00
V	19898	1 (11) 500 555-0153	1	2014-04-09 00:00:00
V	19899	373-555-0118	1	2014-06-11 00:00:00
V	19900	1 (11) 500 555-0161	1	2012-10-16 00:00:00
V	19901	191-555-0167	2	2011-11-04 00:00:00
V	19902	493-555-0166	2	2013-01-03 00:00:00
V	19903	1 (11) 500 555-0151	1	2012-08-08 00:00:00
V	19904	1 (11) 500 555-0151	1	2014-03-07 00:00:00
V	19905	1 (11) 500 555-0135	2	2013-01-30 00:00:00
V	19906	111-555-0166	1	2014-02-07 00:00:00
V	19907	1 (11) 500 555-0166	1	2013-11-08 00:00:00
V	19908	236-555-0198	2	2013-08-27 00:00:00
V	19909	1 (11) 500 555-0186	2	2014-03-28 00:00:00
V	19910	1 (11) 500 555-0169	1	2012-11-15 00:00:00
V	19911	302-555-0112	1	2013-12-24 00:00:00
V	19912	1 (11) 500 555-0186	1	2012-11-23 00:00:00
V	19913	1 (11) 500 555-0121	1	2014-04-17 00:00:00
V	19914	963-555-0168	2	2011-08-07 00:00:00
V	19915	471-555-0160	1	2013-12-02 00:00:00
V	19916	408-555-0113	1	2013-01-09 00:00:00
V	19917	1 (11) 500 555-0165	2	2013-09-28 00:00:00
V	19918	1 (11) 500 555-0120	2	2013-01-19 00:00:00
V	19919	1 (11) 500 555-0114	1	2014-05-05 00:00:00
V	19920	1 (11) 500 555-0141	2	2013-10-30 00:00:00
V	19921	1 (11) 500 555-0181	2	2013-12-01 00:00:00
V	19922	666-555-0130	2	2014-05-08 00:00:00
V	19923	1 (11) 500 555-0127	1	2012-04-11 00:00:00
V	19924	202-555-0124	1	2012-04-17 00:00:00
V	19925	349-555-0185	2	2013-10-04 00:00:00
V	19926	852-555-0190	1	2014-05-20 00:00:00
V	19927	1 (11) 500 555-0166	2	2014-05-26 00:00:00
V	19928	667-555-0155	2	2013-12-04 00:00:00
V	19929	1 (11) 500 555-0110	1	2013-12-20 00:00:00
V	19930	152-555-0162	1	2013-10-16 00:00:00
V	19931	1 (11) 500 555-0144	1	2012-05-21 00:00:00
V	19932	1 (11) 500 555-0149	2	2014-01-17 00:00:00
V	19933	509-555-0114	1	2014-02-11 00:00:00
V	19934	259-555-0148	2	2013-12-09 00:00:00
V	19935	1 (11) 500 555-0198	2	2013-07-24 00:00:00
V	19936	178-555-0192	2	2014-05-03 00:00:00
V	19937	1 (11) 500 555-0163	2	2013-05-10 00:00:00
V	19938	1 (11) 500 555-0111	1	2014-02-08 00:00:00
V	19939	921-555-0165	2	2013-05-23 00:00:00
V	19940	1 (11) 500 555-0121	2	2014-04-02 00:00:00
V	19941	1 (11) 500 555-0156	2	2013-09-11 00:00:00
V	19942	371-555-0196	2	2013-07-01 00:00:00
V	19943	1 (11) 500 555-0140	2	2012-12-28 00:00:00
V	19944	1 (11) 500 555-0120	2	2011-11-08 00:00:00
V	19945	1 (11) 500 555-0163	1	2014-02-10 00:00:00
V	19946	813-555-0150	1	2013-09-19 00:00:00
V	19947	1 (11) 500 555-0158	2	2012-11-09 00:00:00
V	19948	1 (11) 500 555-0112	2	2014-06-13 00:00:00
V	19949	1 (11) 500 555-0113	1	2014-01-15 00:00:00
V	19950	164-555-0145	2	2014-06-20 00:00:00
V	19951	117-555-0155	2	2013-12-29 00:00:00
V	19952	1 (11) 500 555-0194	2	2013-07-23 00:00:00
V	19953	835-555-0114	2	2013-03-29 00:00:00
V	19954	961-555-0120	1	2013-10-23 00:00:00
V	19955	1 (11) 500 555-0113	1	2013-07-02 00:00:00
V	19956	1 (11) 500 555-0172	2	2011-10-09 00:00:00
V	19957	1 (11) 500 555-0138	1	2012-11-07 00:00:00
V	19958	878-555-0198	1	2013-10-16 00:00:00
V	19959	1 (11) 500 555-0165	1	2012-07-24 00:00:00
V	19960	1 (11) 500 555-0110	1	2013-03-14 00:00:00
V	19961	1 (11) 500 555-0114	2	2013-11-25 00:00:00
V	19962	1 (11) 500 555-0159	1	2012-08-07 00:00:00
V	19963	451-555-0148	1	2014-05-21 00:00:00
V	19964	1 (11) 500 555-0156	1	2013-10-15 00:00:00
V	19965	168-555-0179	1	2014-05-15 00:00:00
V	19966	1 (11) 500 555-0133	2	2014-04-23 00:00:00
V	19967	492-555-0140	2	2014-05-09 00:00:00
V	19968	1 (11) 500 555-0151	1	2014-03-04 00:00:00
V	19969	1 (11) 500 555-0139	1	2013-07-25 00:00:00
V	19970	1 (11) 500 555-0142	2	2013-09-26 00:00:00
V	19971	117-555-0178	1	2013-11-15 00:00:00
V	19972	470-555-0112	1	2014-02-22 00:00:00
V	19973	1 (11) 500 555-0151	2	2013-08-19 00:00:00
V	19974	1 (11) 500 555-0181	2	2014-01-29 00:00:00
V	19975	1 (11) 500 555-0115	2	2014-06-07 00:00:00
V	19976	1 (11) 500 555-0179	1	2014-04-11 00:00:00
V	19977	1 (11) 500 555-0122	2	2013-07-17 00:00:00
V	19978	635-555-0115	2	2012-04-22 00:00:00
V	19979	1 (11) 500 555-0159	1	2013-08-01 00:00:00
V	19980	1 (11) 500 555-0133	1	2013-04-19 00:00:00
V	19981	1 (11) 500 555-0129	2	2013-12-17 00:00:00
V	19982	946-555-0142	2	2012-08-22 00:00:00
V	19983	1 (11) 500 555-0146	2	2012-01-22 00:00:00
V	19984	746-555-0125	1	2014-02-07 00:00:00
V	19985	1 (11) 500 555-0181	1	2014-05-22 00:00:00
V	19986	341-555-0124	1	2014-05-19 00:00:00
V	19987	1 (11) 500 555-0154	1	2013-07-24 00:00:00
V	19988	1 (11) 500 555-0169	2	2013-11-02 00:00:00
V	19989	553-555-0132	2	2013-12-07 00:00:00
V	19990	324-555-0137	2	2014-04-11 00:00:00
V	19991	150-555-0156	2	2014-03-02 00:00:00
V	19992	1 (11) 500 555-0161	2	2011-11-18 00:00:00
V	19993	381-555-0139	2	2014-02-11 00:00:00
V	19994	1 (11) 500 555-0156	1	2013-10-30 00:00:00
V	19995	614-555-0115	2	2011-09-26 00:00:00
V	19996	1 (11) 500 555-0177	2	2014-04-10 00:00:00
V	19997	333-555-0116	1	2013-08-06 00:00:00
V	19998	1 (11) 500 555-0115	2	2013-12-09 00:00:00
V	19999	547-555-0191	2	2014-03-19 00:00:00
V	20000	1 (11) 500 555-0191	1	2014-04-04 00:00:00
V	20001	1 (11) 500 555-0132	2	2013-07-30 00:00:00
V	20002	385-555-0163	1	2013-11-10 00:00:00
V	20003	1 (11) 500 555-0118	2	2013-04-30 00:00:00
V	20004	262-555-0170	2	2012-02-01 00:00:00
V	20005	615-555-0184	1	2013-09-14 00:00:00
V	20006	647-555-0146	2	2014-05-22 00:00:00
V	20007	1 (11) 500 555-0121	2	2013-10-22 00:00:00
V	20008	1 (11) 500 555-0189	2	2012-07-28 00:00:00
V	20009	211-555-0112	1	2012-07-06 00:00:00
V	20010	927-555-0118	2	2014-02-24 00:00:00
V	20011	419-555-0128	1	2013-11-10 00:00:00
V	20012	1 (11) 500 555-0153	2	2012-06-26 00:00:00
V	20013	858-555-0177	2	2013-06-24 00:00:00
V	20014	875-555-0171	1	2012-06-13 00:00:00
V	20015	1 (11) 500 555-0175	1	2012-09-06 00:00:00
V	20016	1 (11) 500 555-0113	1	2013-02-22 00:00:00
V	20017	1 (11) 500 555-0136	1	2013-12-04 00:00:00
V	20018	1 (11) 500 555-0116	2	2014-05-09 00:00:00
V	20019	743-555-0111	2	2014-01-09 00:00:00
V	20020	1 (11) 500 555-0120	2	2012-11-01 00:00:00
V	20021	114-555-0118	2	2014-03-11 00:00:00
V	20022	1 (11) 500 555-0172	1	2011-12-12 00:00:00
V	20023	1 (11) 500 555-0154	1	2012-06-21 00:00:00
V	20024	274-555-0190	1	2014-06-04 00:00:00
V	20025	1 (11) 500 555-0191	2	2012-02-14 00:00:00
V	20026	1 (11) 500 555-0129	2	2013-02-02 00:00:00
V	20027	916-555-0161	2	2013-04-12 00:00:00
V	20028	1 (11) 500 555-0145	1	2013-07-26 00:00:00
V	20029	164-555-0155	1	2014-02-26 00:00:00
V	20030	131-555-0112	1	2012-08-26 00:00:00
V	20031	776-555-0156	2	2013-07-07 00:00:00
V	20032	1 (11) 500 555-0181	1	2013-12-30 00:00:00
V	20033	1 (11) 500 555-0140	2	2014-02-20 00:00:00
V	20034	1 (11) 500 555-0150	2	2014-03-20 00:00:00
V	20035	1 (11) 500 555-0118	2	2012-01-11 00:00:00
V	20036	141-555-0193	1	2014-05-15 00:00:00
V	20037	286-555-0114	2	2013-09-02 00:00:00
V	20038	974-555-0121	1	2013-07-03 00:00:00
V	20039	528-555-0180	1	2013-01-05 00:00:00
V	20040	1 (11) 500 555-0128	2	2013-03-06 00:00:00
V	20041	301-555-0176	1	2013-11-15 00:00:00
V	20042	1 (11) 500 555-0131	1	2013-11-13 00:00:00
V	20043	961-555-0130	1	2014-03-30 00:00:00
V	20044	1 (11) 500 555-0112	2	2013-07-04 00:00:00
V	20045	913-555-0130	2	2013-10-09 00:00:00
V	20046	1 (11) 500 555-0174	1	2013-03-10 00:00:00
V	20047	1 (11) 500 555-0144	2	2014-06-21 00:00:00
V	20048	1 (11) 500 555-0163	1	2011-12-20 00:00:00
V	20049	564-555-0191	1	2013-08-26 00:00:00
V	20050	849-555-0126	2	2013-11-13 00:00:00
V	20051	838-555-0182	1	2013-12-06 00:00:00
V	20052	1 (11) 500 555-0180	1	2013-04-19 00:00:00
V	20053	171-555-0117	2	2014-05-28 00:00:00
V	20054	625-555-0171	2	2013-11-17 00:00:00
V	20055	1 (11) 500 555-0111	2	2013-01-24 00:00:00
V	20056	1 (11) 500 555-0174	1	2014-03-28 00:00:00
V	20057	566-555-0180	2	2014-04-26 00:00:00
V	20058	1 (11) 500 555-0137	1	2013-08-15 00:00:00
V	20059	1 (11) 500 555-0192	2	2013-12-19 00:00:00
V	20060	1 (11) 500 555-0141	1	2013-10-26 00:00:00
V	20061	749-555-0163	2	2013-12-07 00:00:00
V	20062	1 (11) 500 555-0116	1	2014-03-22 00:00:00
V	20063	1 (11) 500 555-0154	2	2014-01-28 00:00:00
V	20064	712-555-0114	1	2014-03-10 00:00:00
V	20065	907-555-0116	2	2013-12-23 00:00:00
V	20066	1 (11) 500 555-0168	2	2014-03-07 00:00:00
V	20067	1 (11) 500 555-0110	2	2013-06-22 00:00:00
V	20068	1 (11) 500 555-0112	1	2013-05-31 00:00:00
V	20069	1 (11) 500 555-0158	2	2014-05-07 00:00:00
V	20070	1 (11) 500 555-0118	2	2013-06-05 00:00:00
V	20071	446-555-0114	1	2013-08-05 00:00:00
V	20072	931-555-0157	1	2013-12-04 00:00:00
V	20073	1 (11) 500 555-0113	2	2013-11-07 00:00:00
V	20074	1 (11) 500 555-0144	1	2013-05-14 00:00:00
V	20075	1 (11) 500 555-0162	2	2014-05-22 00:00:00
V	20076	291-555-0190	1	2011-11-18 00:00:00
V	20077	1 (11) 500 555-0127	1	2014-02-20 00:00:00
V	20078	832-555-0190	2	2012-06-07 00:00:00
V	20079	1 (11) 500 555-0147	2	2012-01-30 00:00:00
V	20080	784-555-0134	2	2013-10-13 00:00:00
V	20081	1 (11) 500 555-0194	1	2012-02-25 00:00:00
V	20082	516-555-0117	1	2014-03-10 00:00:00
V	20083	524-555-0157	1	2013-11-02 00:00:00
V	20084	257-555-0139	1	2014-05-28 00:00:00
V	20085	1 (11) 500 555-0178	1	2012-07-19 00:00:00
V	20086	1 (11) 500 555-0135	1	2013-10-05 00:00:00
V	20087	117-555-0172	2	2014-04-09 00:00:00
V	20088	1 (11) 500 555-0173	1	2014-01-19 00:00:00
V	20089	1 (11) 500 555-0159	1	2014-01-28 00:00:00
V	20090	919-555-0142	2	2013-07-19 00:00:00
V	20091	1 (11) 500 555-0189	2	2014-01-14 00:00:00
V	20092	1 (11) 500 555-0155	1	2013-11-07 00:00:00
V	20093	1 (11) 500 555-0159	2	2012-07-24 00:00:00
V	20094	343-555-0120	2	2014-02-11 00:00:00
V	20095	698-555-0118	2	2013-09-18 00:00:00
V	20096	1 (11) 500 555-0148	2	2013-12-23 00:00:00
V	20097	658-555-0177	2	2014-06-03 00:00:00
V	20098	1 (11) 500 555-0116	1	2013-03-14 00:00:00
V	20099	683-555-0113	2	2013-09-25 00:00:00
V	20100	1 (11) 500 555-0113	2	2013-08-19 00:00:00
V	20101	931-555-0177	1	2014-05-14 00:00:00
V	20102	635-555-0141	1	2014-06-23 00:00:00
V	20103	1 (11) 500 555-0175	2	2013-08-19 00:00:00
V	20104	1 (11) 500 555-0135	1	2011-11-14 00:00:00
V	20105	1 (11) 500 555-0138	1	2011-07-11 00:00:00
V	20106	1 (11) 500 555-0186	2	2011-10-29 00:00:00
V	20107	789-555-0111	2	2013-09-24 00:00:00
V	20108	1 (11) 500 555-0125	1	2012-08-21 00:00:00
V	20109	1 (11) 500 555-0122	1	2013-11-20 00:00:00
V	20110	777-555-0117	1	2013-06-29 00:00:00
V	20111	722-555-0183	1	2014-03-31 00:00:00
V	20112	1 (11) 500 555-0139	1	2014-06-28 00:00:00
V	20113	746-555-0157	2	2013-10-27 00:00:00
V	20114	1 (11) 500 555-0197	2	2014-04-19 00:00:00
V	20115	1 (11) 500 555-0174	1	2012-12-07 00:00:00
V	20116	966-555-0118	2	2011-11-07 00:00:00
V	20117	1 (11) 500 555-0135	1	2014-05-25 00:00:00
V	20118	1 (11) 500 555-0180	1	2013-01-15 00:00:00
V	20119	1 (11) 500 555-0189	2	2011-11-22 00:00:00
V	20120	931-555-0112	1	2014-04-17 00:00:00
V	20121	144-555-0113	1	2012-03-28 00:00:00
V	20122	1 (11) 500 555-0180	1	2012-01-29 00:00:00
V	20123	1 (11) 500 555-0159	1	2014-03-16 00:00:00
V	20124	1 (11) 500 555-0127	1	2013-02-27 00:00:00
V	20125	698-555-0138	1	2014-05-20 00:00:00
V	20126	1 (11) 500 555-0162	2	2014-01-14 00:00:00
V	20127	715-555-0165	2	2014-06-07 00:00:00
V	20128	1 (11) 500 555-0154	1	2012-05-14 00:00:00
V	20129	722-555-0126	1	2014-03-11 00:00:00
V	20130	188-555-0142	2	2013-07-05 00:00:00
V	20131	1 (11) 500 555-0186	2	2013-08-02 00:00:00
V	20132	491-555-0143	1	2012-04-02 00:00:00
V	20133	387-555-0174	2	2014-03-28 00:00:00
V	20134	1 (11) 500 555-0148	2	2014-05-14 00:00:00
V	20135	561-555-0140	1	2013-06-08 00:00:00
V	20136	805-555-0188	2	2013-11-08 00:00:00
V	20137	1 (11) 500 555-0138	1	2013-07-17 00:00:00
V	20138	1 (11) 500 555-0196	1	2014-06-17 00:00:00
V	20139	1 (11) 500 555-0195	2	2013-09-01 00:00:00
V	20140	1 (11) 500 555-0119	2	2011-07-31 00:00:00
V	20141	1 (11) 500 555-0122	2	2013-08-03 00:00:00
V	20142	1 (11) 500 555-0175	1	2013-10-25 00:00:00
V	20143	508-555-0164	1	2014-03-22 00:00:00
V	20144	1 (11) 500 555-0135	1	2014-05-02 00:00:00
V	20145	1 (11) 500 555-0173	2	2012-11-16 00:00:00
V	20146	187-555-0159	1	2013-09-19 00:00:00
V	20147	352-555-0132	2	2013-11-10 00:00:00
V	20148	1 (11) 500 555-0168	2	2012-05-11 00:00:00
V	20149	1 (11) 500 555-0151	1	2011-09-25 00:00:00
V	20150	1 (11) 500 555-0136	1	2014-01-10 00:00:00
V	20151	632-555-0118	2	2014-02-26 00:00:00
V	20152	357-555-0194	1	2014-02-06 00:00:00
V	20153	1 (11) 500 555-0188	1	2014-02-21 00:00:00
V	20154	494-555-0178	1	2014-04-03 00:00:00
V	20155	1 (11) 500 555-0144	2	2013-10-07 00:00:00
V	20156	926-555-0171	1	2013-10-21 00:00:00
V	20157	1 (11) 500 555-0122	1	2013-11-11 00:00:00
V	20158	1 (11) 500 555-0146	2	2011-06-10 00:00:00
V	20159	1 (11) 500 555-0115	2	2014-02-15 00:00:00
V	20160	1 (11) 500 555-0123	1	2014-04-13 00:00:00
V	20161	226-555-0117	1	2014-04-29 00:00:00
V	20162	827-555-0134	2	2013-12-08 00:00:00
V	20163	1 (11) 500 555-0180	1	2013-08-27 00:00:00
V	20164	1 (11) 500 555-0110	2	2013-10-30 00:00:00
V	20165	1 (11) 500 555-0110	1	2013-12-19 00:00:00
V	20166	1 (11) 500 555-0152	2	2011-07-29 00:00:00
V	20167	186-555-0170	2	2013-10-28 00:00:00
V	20168	1 (11) 500 555-0156	2	2014-02-27 00:00:00
V	20169	101-555-0135	1	2013-09-25 00:00:00
V	20170	1 (11) 500 555-0198	1	2012-02-21 00:00:00
V	20171	553-555-0180	1	2014-06-26 00:00:00
V	20172	1 (11) 500 555-0132	1	2011-11-26 00:00:00
V	20173	1 (11) 500 555-0199	1	2013-05-01 00:00:00
V	20174	1 (11) 500 555-0165	2	2013-07-31 00:00:00
V	20175	166-555-0119	2	2011-08-17 00:00:00
V	20176	1 (11) 500 555-0155	2	2013-10-07 00:00:00
V	20177	1 (11) 500 555-0171	1	2012-08-17 00:00:00
V	20178	1 (11) 500 555-0136	1	2011-10-16 00:00:00
V	20179	1 (11) 500 555-0169	1	2012-09-03 00:00:00
V	20180	317-555-0120	1	2014-05-02 00:00:00
V	20181	1 (11) 500 555-0119	1	2014-04-05 00:00:00
V	20182	132-555-0144	1	2013-10-02 00:00:00
V	20183	1 (11) 500 555-0134	2	2013-09-12 00:00:00
V	20184	1 (11) 500 555-0189	2	2013-08-27 00:00:00
V	20185	1 (11) 500 555-0127	2	2013-11-22 00:00:00
V	20186	1 (11) 500 555-0113	1	2013-07-09 00:00:00
V	20187	331-555-0117	2	2013-07-04 00:00:00
V	20188	1 (11) 500 555-0197	1	2013-10-04 00:00:00
V	20189	801-555-0135	1	2013-07-25 00:00:00
V	20190	139-555-0181	1	2013-10-06 00:00:00
V	20191	454-555-0144	2	2014-01-16 00:00:00
V	20192	169-555-0194	2	2013-10-29 00:00:00
V	20193	489-555-0146	1	2013-07-03 00:00:00
V	20194	1 (11) 500 555-0122	1	2011-11-17 00:00:00
V	20195	503-555-0119	2	2014-01-19 00:00:00
V	20196	1 (11) 500 555-0150	1	2011-12-04 00:00:00
V	20197	241-555-0183	1	2014-04-29 00:00:00
V	20198	727-555-0180	1	2013-09-27 00:00:00
V	20199	1 (11) 500 555-0163	2	2013-05-23 00:00:00
V	20200	1 (11) 500 555-0191	2	2013-03-26 00:00:00
V	20201	975-555-0124	2	2014-04-20 00:00:00
V	20202	903-555-0145	2	2014-01-20 00:00:00
V	20203	1 (11) 500 555-0193	1	2013-09-24 00:00:00
V	20204	206-555-0177	2	2013-10-28 00:00:00
V	20205	253-555-0112	1	2014-01-13 00:00:00
V	20206	798-555-0167	2	2012-07-09 00:00:00
V	20207	470-555-0136	1	2014-02-17 00:00:00
V	20208	1 (11) 500 555-0115	1	2013-10-20 00:00:00
V	20209	1 (11) 500 555-0182	2	2014-05-11 00:00:00
V	20210	1 (11) 500 555-0162	2	2013-12-02 00:00:00
V	20211	1 (11) 500 555-0171	2	2013-12-07 00:00:00
V	20212	1 (11) 500 555-0148	2	2012-02-29 00:00:00
V	20213	1 (11) 500 555-0146	1	2012-03-20 00:00:00
V	20214	159-555-0117	2	2013-12-24 00:00:00
V	20215	1 (11) 500 555-0198	1	2013-03-23 00:00:00
V	20216	1 (11) 500 555-0184	1	2014-02-09 00:00:00
V	20217	1 (11) 500 555-0168	2	2013-09-17 00:00:00
V	20218	615-555-0143	1	2013-11-21 00:00:00
V	20219	1 (11) 500 555-0181	2	2012-03-16 00:00:00
V	20220	1 (11) 500 555-0123	1	2014-06-16 00:00:00
V	20221	1 (11) 500 555-0179	1	2012-07-23 00:00:00
V	20222	506-555-0145	1	2013-10-07 00:00:00
V	20223	296-555-0110	2	2013-07-01 00:00:00
V	20224	198-555-0152	1	2013-11-04 00:00:00
V	20225	109-555-0114	2	2014-05-25 00:00:00
V	20226	1 (11) 500 555-0114	2	2012-04-18 00:00:00
V	20227	1 (11) 500 555-0173	2	2012-09-28 00:00:00
V	20228	782-555-0126	1	2014-04-03 00:00:00
V	20229	1 (11) 500 555-0110	1	2011-06-29 00:00:00
V	20230	1 (11) 500 555-0115	2	2013-09-24 00:00:00
V	20231	679-555-0168	2	2014-05-22 00:00:00
V	20232	1 (11) 500 555-0161	2	2013-03-17 00:00:00
V	20233	1 (11) 500 555-0174	2	2014-04-28 00:00:00
V	20234	1 (11) 500 555-0162	2	2013-02-09 00:00:00
V	20235	1 (11) 500 555-0195	1	2012-04-14 00:00:00
V	20236	578-555-0118	2	2013-07-27 00:00:00
V	20237	1 (11) 500 555-0190	2	2012-08-12 00:00:00
V	20238	418-555-0176	2	2014-02-25 00:00:00
V	20239	1 (11) 500 555-0143	2	2014-05-03 00:00:00
V	20240	1 (11) 500 555-0136	1	2013-12-15 00:00:00
V	20241	1 (11) 500 555-0127	1	2013-03-23 00:00:00
V	20242	1 (11) 500 555-0172	1	2011-06-21 00:00:00
V	20243	417-555-0134	2	2014-03-23 00:00:00
V	20244	555-555-0111	1	2013-12-20 00:00:00
V	20245	799-555-0112	2	2014-02-26 00:00:00
V	20246	1 (11) 500 555-0128	2	2013-07-29 00:00:00
V	20247	1 (11) 500 555-0148	1	2012-02-06 00:00:00
V	20248	364-555-0177	2	2013-10-17 00:00:00
V	20249	1 (11) 500 555-0129	1	2013-07-16 00:00:00
V	20250	612-555-0181	2	2014-05-21 00:00:00
V	20251	372-555-0142	1	2013-07-20 00:00:00
V	20252	1 (11) 500 555-0153	2	2014-01-05 00:00:00
V	20253	1 (11) 500 555-0146	2	2013-10-12 00:00:00
V	20254	890-555-0130	1	2013-11-05 00:00:00
V	20255	1 (11) 500 555-0112	1	2012-06-16 00:00:00
V	20256	237-555-0112	2	2011-11-01 00:00:00
V	20257	1 (11) 500 555-0113	1	2013-01-13 00:00:00
V	20258	1 (11) 500 555-0116	1	2013-08-09 00:00:00
V	20259	1 (11) 500 555-0190	1	2013-08-26 00:00:00
V	20260	132-555-0183	2	2013-06-06 00:00:00
V	20261	494-555-0164	2	2014-03-18 00:00:00
V	20262	772-555-0144	1	2014-03-07 00:00:00
V	20263	772-555-0150	1	2013-07-26 00:00:00
V	20264	816-555-0118	2	2012-10-24 00:00:00
V	20265	1 (11) 500 555-0122	1	2014-04-08 00:00:00
V	20266	1 (11) 500 555-0119	2	2013-08-02 00:00:00
V	20267	892-555-0114	1	2013-11-24 00:00:00
V	20268	458-555-0190	1	2012-09-17 00:00:00
V	20269	1 (11) 500 555-0114	1	2011-07-22 00:00:00
V	20270	1 (11) 500 555-0117	1	2012-11-23 00:00:00
V	20271	1 (11) 500 555-0123	1	2013-10-11 00:00:00
V	20272	1 (11) 500 555-0151	1	2013-09-24 00:00:00
V	20273	1 (11) 500 555-0130	2	2014-01-28 00:00:00
V	20274	1 (11) 500 555-0130	2	2013-12-03 00:00:00
V	20275	331-555-0117	1	2013-02-22 00:00:00
V	20276	135-555-0183	1	2013-10-12 00:00:00
